"id","brgyCode","brgyDesc","regCode","provCode","citymunCode"
"40372","156612067","Southwestern Bulikullul","15","1566","156612"
"40373","156612069","Subah Buaya","15","1566","156612"
"40374","156612070","Tampakan Laminusa","15","1566","156612"
"40375","156612071","Tengah Laminusa","15","1566","156612"
"40376","156612072","Tong Laminusa","15","1566","156612"
"40377","156612073","Tong-tong","15","1566","156612"
"40378","156612074","Tonglabah","15","1566","156612"
"40379","156612075","Tubig Kutah","15","1566","156612"
"40380","156612076","Tulling","15","1566","156612"
"40381","156612080","Puukan Laminusa","15","1566","156612"
"40382","156613001","Andalan","15","1566","156613"
"40383","156613002","Bagsak","15","1566","156613"
"40384","156613003","Bandang","15","1566","156613"
"40385","156613004","Bilaan (Pob.)","15","1566","156613"
"40386","156613007","Bud Bunga","15","1566","156613"
"40387","156613008","Buntod","15","1566","156613"
"40388","156613009","Buroh","15","1566","156613"
"40389","156613010","Dalih","15","1566","156613"
"40390","156613011","Gata","15","1566","156613"
"40391","156613014","Kabatuhan Tiis","15","1566","156613"
"40392","156613015","Kabungkol","15","1566","156613"
"40393","156613016","Kagay","15","1566","156613"
"40394","156613017","Kahawa","15","1566","156613"
"40395","156613018","Kandaga","15","1566","156613"
"40396","156613019","Kanlibot","15","1566","156613"
"40397","156613020","Kiutaan","15","1566","156613"
"40398","156613021","Kuhaw","15","1566","156613"
"40399","156613023","Kulamboh","15","1566","156613"
"40400","156613024","Kuttong","15","1566","156613"
"40401","156613025","Lagtoh","15","1566","156613"
"40402","156613026","Lambanah","15","1566","156613"
"40403","156613027","Liban","15","1566","156613"
"40404","156613028","Liu-Bud Pantao","15","1566","156613"
"40405","156613029","Lower Binuang","15","1566","156613"
"40406","156613030","Lower Kamuntayan","15","1566","156613"
"40407","156613031","Lower Laus","15","1566","156613"
"40408","156613032","Lower Sinumaan","15","1566","156613"
"40409","156613033","Lower Talipao","15","1566","156613"
"40410","156613035","Lumbayao","15","1566","156613"
"40411","156613036","Lumping Pigih Daho","15","1566","156613"
"40412","156613037","Lungkiaban","15","1566","156613"
"40413","156613038","Mabahay","15","1566","156613"
"40414","156613039","Mahala","15","1566","156613"
"40415","156613040","Mampallam","15","1566","156613"
"40416","156613041","Marsada","15","1566","156613"
"40417","156613042","Mauboh","15","1566","156613"
"40418","156613043","Mungit-mungit","15","1566","156613"
"40419","156613044","Niog-Sangahan","15","1566","156613"
"40420","156613045","Pantao","15","1566","156613"
"40421","156613047","Samak","15","1566","156613"
"40422","156613048","Talipao Proper","15","1566","156613"
"40423","156613049","Tampakan","15","1566","156613"
"40424","156613051","Tiis","15","1566","156613"
"40425","156613052","Tinggah","15","1566","156613"
"40426","156613053","Tubod","15","1566","156613"
"40427","156613054","Tuyang","15","1566","156613"
"40428","156613055","Upper Kamuntayan","15","1566","156613"
"40429","156613056","Upper Laus","15","1566","156613"
"40430","156613057","Upper Sinumaan","15","1566","156613"
"40431","156613058","Upper Talipao","15","1566","156613"
"40432","156613059","Kabatuhan Bilaan","15","1566","156613"
"40433","156613060","Upper Binuang","15","1566","156613"
"40434","156614003","Banting","15","1566","156614"
"40435","156614010","Hawan","15","1566","156614"
"40436","156614013","Alu-Kabingaan","15","1566","156614"
"40437","156614014","Kalang (Pob.)","15","1566","156614"
"40438","156614016","Kamaunggi","15","1566","156614"
"40439","156614017","Kanmangon","15","1566","156614"
"40440","156614018","Kanaway","15","1566","156614"
"40441","156614019","Kaumpang","15","1566","156614"
"40442","156614025","Pagatpat","15","1566","156614"
"40443","156614027","Pangdan","15","1566","156614"
"40444","156614028","Puok","15","1566","156614"
"40445","156614030","Sayli","15","1566","156614"
"40446","156614032","Sumambat","15","1566","156614"
"40447","156614033","Tangkapaan","15","1566","156614"
"40448","156614035","Tulakan","15","1566","156614"
"40449","156615001","Bakkaan","15","1566","156615"
"40450","156615002","Bangalaw","15","1566","156615"
"40451","156615003","Danao","15","1566","156615"
"40452","156615004","Dungon","15","1566","156615"
"40453","156615005","Kahikukuk","15","1566","156615"
"40454","156615006","Luuk (Pob.)","15","1566","156615"
"40455","156615007","North Paarol","15","1566","156615"
"40456","156615009","Sigumbal","15","1566","156615"
"40457","156615010","South Paarol","15","1566","156615"
"40458","156615011","Tabialan","15","1566","156615"
"40459","156615012","Tainga-Bakkao","15","1566","156615"
"40460","156615013","Tambun-bun","15","1566","156615"
"40461","156615014","Tinutungan","15","1566","156615"
"40462","156615015","Tattalan","15","1566","156615"
"40463","156616001","Gagguil","15","1566","156616"
"40464","156616002","Gata-gata","15","1566","156616"
"40465","156616003","Kamih-Pungud","15","1566","156616"
"40466","156616004","Lihbug Kabaw","15","1566","156616"
"40467","156616005","Lubuk-lubuk","15","1566","156616"
"40468","156616006","Pandakan","15","1566","156616"
"40469","156616007","Punay (Pob.)","15","1566","156616"
"40470","156616008","Tiptipon","15","1566","156616"
"40471","156616009","Jinggan","15","1566","156616"
"40472","156616010","Likbah","15","1566","156616"
"40473","156616011","Marsada","15","1566","156616"
"40474","156616012","Paiksa","15","1566","156616"
"40475","156617001","Alu Bus-Bus","15","1566","156617"
"40476","156617002","Alu-Duyong","15","1566","156617"
"40477","156617003","Bas Lugus","15","1566","156617"
"40478","156617004","Gapas Rugasan","15","1566","156617"
"40479","156617005","Gapas Tubig Tuwak","15","1566","156617"
"40480","156617006","Huwit-huwit Proper","15","1566","156617"
"40481","156617007","Huwit-huwit Bas Nonok","15","1566","156617"
"40482","156617008","Kutah Parang","15","1566","156617"
"40483","156617009","Laha","15","1566","156617"
"40484","156617010","Larap","15","1566","156617"
"40485","156617011","Lugus Proper","15","1566","156617"
"40486","156617012","Mangkallay","15","1566","156617"
"40487","156617013","Mantan","15","1566","156617"
"40488","156617014","Pait","15","1566","156617"
"40489","156617015","Parian Kayawan","15","1566","156617"
"40490","156617016","Sibul","15","1566","156617"
"40491","156617017","Tingkangan","15","1566","156617"
"40492","156618001","Baligtang","15","1566","156618"
"40493","156618002","Bud Sibaud","15","1566","156618"
"40494","156618003","Hambilan","15","1566","156618"
"40495","156618004","Kabbon","15","1566","156618"
"40496","156618005","Lahi","15","1566","156618"
"40497","156618006","Lapak","15","1566","156618"
"40498","156618007","Malanta","15","1566","156618"
"40499","156618008","Mamanok","15","1566","156618"
"40500","156618009","North Manubul","15","1566","156618"
"40501","156618010","Parian Dakula","15","1566","156618"
"40502","156618011","Sibaud Proper","15","1566","156618"
"40503","156618012","Siganggang","15","1566","156618"
"40504","156618013","South Manubul","15","1566","156618"
"40505","156618014","Suba-suba","15","1566","156618"
"40506","156618015","Tenga Manubul","15","1566","156618"
"40507","156618016","Laud Sibaud","15","1566","156618"
"40508","156619001","Andalan","15","1566","156619"
"40509","156619002","Angilan","15","1566","156619"
"40510","156619003","Capual Island","15","1566","156619"
"40511","156619004","Huwit-huwit","15","1566","156619"
"40512","156619005","Lahing-Lahing","15","1566","156619"
"40513","156619006","Niangkaan","15","1566","156619"
"40514","156619007","Sucuban","15","1566","156619"
"40515","156619008","Tangkuan","15","1566","156619"
"40516","157001001","Balimbing Proper","15","1570","157001"
"40517","157001002","Batu-batu (Pob.)","15","1570","157001"
"40518","157001003","Buan","15","1570","157001"
"40519","157001004","Dungon","15","1570","157001"
"40520","157001005","Luuk Buntal","15","1570","157001"
"40521","157001007","Parangan","15","1570","157001"
"40522","157001008","Tabunan","15","1570","157001"
"40523","157001009","Tungbangkaw","15","1570","157001"
"40524","157001010","Bauno Garing","15","1570","157001"
"40525","157001011","Belatan Halu","15","1570","157001"
"40526","157001012","Karaha","15","1570","157001"
"40527","157001013","Kulape","15","1570","157001"
"40528","157001014","Liyaburan","15","1570","157001"
"40529","157001015","Magsaggaw","15","1570","157001"
"40530","157001016","Malacca","15","1570","157001"
"40531","157001017","Sumangday","15","1570","157001"
"40532","157001018","Tundon","15","1570","157001"
"40533","157002005","Ipil","15","1570","157002"
"40534","157002006","Kamagong","15","1570","157002"
"40535","157002007","Karungdong","15","1570","157002"
"40536","157002009","Lakit Lakit","15","1570","157002"
"40537","157002010","Lamion","15","1570","157002"
"40538","157002012","Lapid Lapid","15","1570","157002"
"40539","157002013","Lato Lato","15","1570","157002"
"40540","157002014","Luuk Pandan","15","1570","157002"
"40541","157002015","Luuk Tulay","15","1570","157002"
"40542","157002016","Malassa","15","1570","157002"
"40543","157002017","Mandulan","15","1570","157002"
"40544","157002018","Masantong","15","1570","157002"
"40545","157002019","Montay Montay","15","1570","157002"
"40546","157002021","Pababag","15","1570","157002"
"40547","157002022","Pagasinan","15","1570","157002"
"40548","157002023","Pahut","15","1570","157002"
"40549","157002024","Pakias","15","1570","157002"
"40550","157002025","Paniongan","15","1570","157002"
"40551","157002026","Pasiagan","15","1570","157002"
"40552","157002027","Bongao Poblacion","15","1570","157002"
"40553","157002030","Sanga-sanga","15","1570","157002"
"40554","157002031","Silubog","15","1570","157002"
"40555","157002033","Simandagit","15","1570","157002"
"40556","157002034","Sumangat","15","1570","157002"
"40557","157002037","Tarawakan","15","1570","157002"
"40558","157002040","Tongsinah","15","1570","157002"
"40559","157002042","Tubig Basag","15","1570","157002"
"40560","157002043","Ungus-ungus","15","1570","157002"
"40561","157002044","Lagasan","15","1570","157002"
"40562","157002045","Nalil","15","1570","157002"
"40563","157002046","Pagatpat","15","1570","157002"
"40564","157002047","Pag-asa","15","1570","157002"
"40565","157002048","Tubig Tanah","15","1570","157002"
"40566","157002049","Tubig-Boh","15","1570","157002"
"40567","157002050","Tubig-Mampallam","15","1570","157002"
"40568","157003001","Boki","15","1570","157003"
"40569","157003002","Duhul Batu","15","1570","157003"
"40570","157003003","Kompang","15","1570","157003"
"40571","157003004","Lupa Pula (Pob.)","15","1570","157003"
"40572","157003005","Guppah","15","1570","157003"
"40573","157003006","Mahalo","15","1570","157003"
"40574","157003007","Pawan","15","1570","157003"
"40575","157003008","Sikub","15","1570","157003"
"40576","157003009","Tabulian","15","1570","157003"
"40577","157003010","Tanduan","15","1570","157003"
"40578","157003012","Umus Mataha","15","1570","157003"
"40579","157003013","Erok-erok","15","1570","157003"
"40580","157003014","Liyubud","15","1570","157003"
"40581","157003015","Lubbak Parang","15","1570","157003"
"40582","157003016","Sapa","15","1570","157003"
"40583","157004001","Bakong","15","1570","157004"
"40584","157004002","Manuk Mangkaw","15","1570","157004"
"40585","157004003","Mongkay","15","1570","157004"
"40586","157004004","Tampakan (Pob.)","15","1570","157004"
"40587","157004005","Tonggosong","15","1570","157004"
"40588","157004006","Tubig Indangan","15","1570","157004"
"40589","157004007","Ubol","15","1570","157004"
"40590","157004008","Doh-Tong","15","1570","157004"
"40591","157004009","Luuk Datan","15","1570","157004"
"40592","157004010","Maruwa","15","1570","157004"
"40593","157004011","Pagasinan","15","1570","157004"
"40594","157004012","Panglima Mastul","15","1570","157004"
"40595","157004013","Sukah-Bulan","15","1570","157004"
"40596","157004014","Timundon","15","1570","157004"
"40597","157004015","Bagid*","15","1570","157004"
"40598","157005001","South Larap (Larap)","15","1570","157005"
"40599","157005004","Sitangkai Poblacion","15","1570","157005"
"40600","157005010","Tongmageng","15","1570","157005"
"40601","157005012","Tongusong","15","1570","157005"
"40602","157005016","Datu Baguinda Putih","15","1570","157005"
"40603","157005021","Imam Sapie","15","1570","157005"
"40604","157005022","North Larap","15","1570","157005"
"40605","157005023","Panglima Alari","15","1570","157005"
"40606","157005025","Sipangkot","15","1570","157005"
"40607","157006001","Babagan","15","1570","157006"
"40608","157006005","Bengkol","15","1570","157006"
"40609","157006006","Bintawlan","15","1570","157006"
"40610","157006007","Bohe","15","1570","157006"
"40611","157006008","Bubuan","15","1570","157006"
"40612","157006009","Bunay Bunay Tong","15","1570","157006"
"40613","157006010","Bunay Bunay Lookan","15","1570","157006"
"40614","157006011","Bunay Bunay Center","15","1570","157006"
"40615","157006012","Lahad Dampong","15","1570","157006"
"40616","157006013","East Talisay","15","1570","157006"
"40617","157006014","Nunuk","15","1570","157006"
"40618","157006015","Laitan","15","1570","157006"
"40619","157006016","Lambi-lambian","15","1570","157006"
"40620","157006017","Laud","15","1570","157006"
"40621","157006019","Likud Tabawan","15","1570","157006"
"40622","157006023","Nusa-nusa","15","1570","157006"
"40623","157006024","Nusa","15","1570","157006"
"40624","157006025","Pampang","15","1570","157006"
"40625","157006026","Putat","15","1570","157006"
"40626","157006027","Sollogan","15","1570","157006"
"40627","157006028","Talisay","15","1570","157006"
"40628","157006029","Tampakan Dampong","15","1570","157006"
"40629","157006030","Tinda-tindahan","15","1570","157006"
"40630","157006032","Tong Tampakan","15","1570","157006"
"40631","157006033","Tubig Dayang Center","15","1570","157006"
"40632","157006034","Tubig Dayang Riverside","15","1570","157006"
"40633","157006035","Tubig Dayang","15","1570","157006"
"40634","157006036","Tukkai","15","1570","157006"
"40635","157006037","Unas-unas","15","1570","157006"
"40636","157006038","Likud Dampong","15","1570","157006"
"40637","157006039","Tangngah","15","1570","157006"
"40638","157007002","Baliungan","15","1570","157007"
"40639","157007009","Kakoong","15","1570","157007"
"40640","157007010","Kepeng","15","1570","157007"
"40641","157007012","Lahay-lahay","15","1570","157007"
"40642","157007026","Naungan","15","1570","157007"
"40643","157007030","Sallangan","15","1570","157007"
"40644","157007031","Sapa","15","1570","157007"
"40645","157007033","Silantup","15","1570","157007"
"40646","157007041","Tapian","15","1570","157007"
"40647","157007042","Tongbangkaw","15","1570","157007"
"40648","157007043","Tangngah (Tangngah Ungus Matata)","15","1570","157007"
"40649","157007044","Ballak","15","1570","157007"
"40650","157007045","Butun","15","1570","157007"
"40651","157007046","Himbah","15","1570","157007"
"40652","157007047","Kalang-kalang","15","1570","157007"
"40653","157007048","Salamat","15","1570","157007"
"40654","157007049","Sibakloon","15","1570","157007"
"40655","157007050","Tandubato","15","1570","157007"
"40656","157007051","Tapian Sukah","15","1570","157007"
"40657","157007052","Taruk","15","1570","157007"
"40658","157008001","Taganak Poblacion","15","1570","157008"
"40659","157008002","Likud Bakkao","15","1570","157008"
"40660","157009001","Bakong","15","1570","157009"
"40661","157009002","Bas-bas Proper","15","1570","157009"
"40662","157009003","Basnunuk","15","1570","157009"
"40663","157009004","Darussalam","15","1570","157009"
"40664","157009005","Languyan Proper (Pob.)","15","1570","157009"
"40665","157009006","Maraning","15","1570","157009"
"40666","157009009","Simalak","15","1570","157009"
"40667","157009010","Tuhog-tuhog","15","1570","157009"
"40668","157009011","Tumahubong","15","1570","157009"
"40669","157009012","Tumbagaan","15","1570","157009"
"40670","157009013","Parang Pantay","15","1570","157009"
"40671","157009014","Adnin","15","1570","157009"
"40672","157009015","Bakaw-bakaw","15","1570","157009"
"40673","157009016","BasLikud","15","1570","157009"
"40674","157009017","Jakarta (Lookan Latuan)","15","1570","157009"
"40675","157009018","Kalupag","15","1570","157009"
"40676","157009019","Kiniktal","15","1570","157009"
"40677","157009020","Marang-marang","15","1570","157009"
"40678","157009021","Sikullis","15","1570","157009"
"40679","157009022","Tubig Dakula","15","1570","157009"
"40680","157010001","Baldatal Islam","15","1570","157010"
"40681","157010002","Lookan Banaran","15","1570","157010"
"40682","157010003","Tonggusong Banaran","15","1570","157010"
"40683","157010004","Butun","15","1570","157010"
"40684","157010005","Dalo-dalo","15","1570","157010"
"40685","157010006","Palate Gadjaminah","15","1570","157010"
"40686","157010007","Kohec","15","1570","157010"
"40687","157010008","Latuan (Suasang)","15","1570","157010"
"40688","157010009","Lakit-lakit","15","1570","157010"
"40689","157010010","Tangngah (Lalung Sikubong)","15","1570","157010"
"40690","157010011","Tabunan Likud Sikubong","15","1570","157010"
"40691","157010012","Malanta","15","1570","157010"
"40692","157010013","Mantabuan Tabunan","15","1570","157010"
"40693","157010014","Sapa-sapa (Pob.)","15","1570","157010"
"40694","157010015","Tapian Bohe North","15","1570","157010"
"40695","157010016","Look Natuh","15","1570","157010"
"40696","157010017","Lookan Latuan","15","1570","157010"
"40697","157010018","Nunuk Likud Sikubong","15","1570","157010"
"40698","157010019","Pamasan","15","1570","157010"
"40699","157010020","Sapaat","15","1570","157010"
"40700","157010021","Sukah-sukah","15","1570","157010"
"40701","157010022","Tapian Bohe South","15","1570","157010"
"40702","157010023","Tup-tup Banaran","15","1570","157010"
"40703","157011001","Ambulong Sapal","15","1570","157011"
"40704","157011002","Datu Amilhamja Jaafar","15","1570","157011"
"40705","157011003","Hadji Imam Bidin","15","1570","157011"
"40706","157011004","Hadji Mohtar Sulayman","15","1570","157011"
"40707","157011005","Hadji Taha","15","1570","157011"
"40708","157011006","Imam Hadji Mohammad","15","1570","157011"
"40709","157011007","Ligayan","15","1570","157011"
"40710","157011008","Nunukan","15","1570","157011"
"40711","157011009","Sheik Makdum","15","1570","157011"
"40712","157011010","Sibutu (Pob.)","15","1570","157011"
"40713","157011011","Talisay","15","1570","157011"
"40714","157011012","Tandu Banak","15","1570","157011"
"40715","157011013","Taungoh","15","1570","157011"
"40716","157011014","Tongehat","15","1570","157011"
"40717","157011015","Tongsibalo","15","1570","157011"
"40718","157011016","Ungus-ungus","15","1570","157011"
"40719","160201001","Abilan","16","1602","160201"
"40720","160201002","Agong-ong","16","1602","160201"
"40721","160201003","Alubijid","16","1602","160201"
"40722","160201004","Guinabsan","16","1602","160201"
"40723","160201007","Macalang","16","1602","160201"
"40724","160201008","Malapong","16","1602","160201"
"40725","160201009","Malpoc","16","1602","160201"
"40726","160201010","Manapa","16","1602","160201"
"40727","160201011","Matabao","16","1602","160201"
"40728","160201013","Poblacion 1","16","1602","160201"
"40729","160201014","Poblacion 2","16","1602","160201"
"40730","160201015","Poblacion 3","16","1602","160201"
"40731","160201016","Poblacion 4","16","1602","160201"
"40732","160201017","Poblacion 5","16","1602","160201"
"40733","160201018","Poblacion 6","16","1602","160201"
"40734","160201019","Poblacion 7","16","1602","160201"
"40735","160201020","Poblacion 8","16","1602","160201"
"40736","160201021","Poblacion 9","16","1602","160201"
"40737","160201022","Poblacion 10","16","1602","160201"
"40738","160201023","Rizal","16","1602","160201"
"40739","160201024","Sacol","16","1602","160201"
"40740","160201025","Sangay","16","1602","160201"
"40741","160201026","Talo-ao","16","1602","160201"
"40742","160201027","Lower Olave","16","1602","160201"
"40743","160201028","Simbalan","16","1602","160201"
"40744","160202002","Agao Pob. (Bgy. 3)","16","1602","160202"
"40745","160202003","Agusan Pequeño","16","1602","160202"
"40746","160202004","Ambago","16","1602","160202"
"40747","160202006","Amparo","16","1602","160202"
"40748","160202007","Ampayon","16","1602","160202"
"40749","160202008","Anticala","16","1602","160202"
"40750","160202009","Antongalon","16","1602","160202"
"40751","160202010","Aupagan","16","1602","160202"
"40752","160202012","Baan KM 3","16","1602","160202"
"40753","160202013","Babag","16","1602","160202"
"40754","160202014","Bading Pob. (Bgy. 22)","16","1602","160202"
"40755","160202016","Bancasi","16","1602","160202"
"40756","160202017","Banza","16","1602","160202"
"40757","160202018","Baobaoan","16","1602","160202"
"40758","160202019","Basag","16","1602","160202"
"40759","160202020","Bayanihan Pob. (Bgy. 27)","16","1602","160202"
"40760","160202021","Bilay","16","1602","160202"
"40761","160202022","Bit-os","16","1602","160202"
"40762","160202023","Bitan-agan","16","1602","160202"
"40763","160202024","Bobon","16","1602","160202"
"40764","160202025","Bonbon","16","1602","160202"
"40765","160202026","Bugabus","16","1602","160202"
"40766","160202027","Buhangin Pob. (Bgy. 19)","16","1602","160202"
"40767","160202029","Cabcabon","16","1602","160202"
"40768","160202031","Camayahan","16","1602","160202"
"40769","160202033","Baan Riverside Pob. (Bgy. 20)","16","1602","160202"
"40770","160202036","Dankias","16","1602","160202"
"40771","160202037","Imadejas Pob. (Bgy. 24)","16","1602","160202"
"40772","160202038","Diego Silang Pob. (Bgy. 6)","16","1602","160202"
"40773","160202039","Doongan","16","1602","160202"
"40774","160202040","Dumalagan","16","1602","160202"
"40775","160202043","Golden Ribbon Pob. (Bgy. 2)","16","1602","160202"
"40776","160202044","Dagohoy Pob. (Bgy. 7)","16","1602","160202"
"40777","160202045","Jose Rizal Pob. (Bgy. 25)","16","1602","160202"
"40778","160202047","Holy Redeemer Pob. (Bgy. 23)","16","1602","160202"
"40779","160202048","Humabon Pob. (Bgy. 11)","16","1602","160202"
"40780","160202049","Kinamlutan","16","1602","160202"
"40781","160202051","Lapu-lapu Pob. (Bgy. 8)","16","1602","160202"
"40782","160202052","Lemon","16","1602","160202"
"40783","160202053","Leon Kilat Pob. (Bgy. 13)","16","1602","160202"
"40784","160202054","Libertad","16","1602","160202"
"40785","160202055","Limaha Pob. (Bgy. 14)","16","1602","160202"
"40786","160202056","Los Angeles","16","1602","160202"
"40787","160202057","Lumbocan","16","1602","160202"
"40788","160202060","Maguinda","16","1602","160202"
"40789","160202061","Mahay","16","1602","160202"
"40790","160202062","Mahogany Pob. (Bgy. 21)","16","1602","160202"
"40791","160202063","Maibu","16","1602","160202"
"40792","160202064","Mandamo","16","1602","160202"
"40793","160202065","Manila de Bugabus","16","1602","160202"
"40794","160202066","Maon Pob. (Bgy. 1)","16","1602","160202"
"40795","160202067","Masao","16","1602","160202"
"40796","160202068","Maug","16","1602","160202"
"40797","160202069","Port Poyohon Pob. (Bgy. 17 - New Asia)","16","1602","160202"
"40798","160202070","New Society Village Pob. (Bgy. 26)","16","1602","160202"
"40799","160202071","Ong Yiu Pob. (Bgy. 16)","16","1602","160202"
"40800","160202072","Pianing","16","1602","160202"
"40801","160202073","Pinamanculan","16","1602","160202"
"40802","160202074","Rajah Soliman Pob. (Bgy. 4)","16","1602","160202"
"40803","160202075","San Ignacio Pob. (Bgy. 15)","16","1602","160202"
"40804","160202076","San Mateo","16","1602","160202"
"40805","160202077","San Vicente","16","1602","160202"
"40806","160202078","Sikatuna Pob. (Bgy. 10)","16","1602","160202"
"40807","160202079","Silongan Pob. (Bgy. 5)","16","1602","160202"
"40808","160202080","Sumilihon","16","1602","160202"
"40809","160202082","Tagabaca","16","1602","160202"
"40810","160202083","Taguibo","16","1602","160202"
"40811","160202084","Taligaman","16","1602","160202"
"40812","160202085","Tandang Sora Pob. (Bgy. 12)","16","1602","160202"
"40813","160202086","Tiniwisan","16","1602","160202"
"40814","160202087","Tungao","16","1602","160202"
"40815","160202089","Urduja Pob. (Bgy. 9)","16","1602","160202"
"40816","160202090","Villa Kananga","16","1602","160202"
"40817","160202091","Obrero Pob. (Bgy. 18)","16","1602","160202"
"40818","160202092","Bugsukan","16","1602","160202"
"40819","160202093","De Oro","16","1602","160202"
"40820","160202094","Dulag","16","1602","160202"
"40821","160202095","Florida","16","1602","160202"
"40822","160202096","Nong-nong","16","1602","160202"
"40823","160202097","Pagatpatan","16","1602","160202"
"40824","160202098","Pangabugan","16","1602","160202"
"40825","160202099","Salvacion","16","1602","160202"
"40826","160202100","Santo Niño","16","1602","160202"
"40827","160202101","Sumile","16","1602","160202"
"40828","160202102","Don Francisco","16","1602","160202"
"40829","160202103","Pigdaulan","16","1602","160202"
"40830","160203002","Antonio Luna","16","1602","160203"
"40831","160203005","Bay-ang","16","1602","160203"
"40832","160203006","Bayabas","16","1602","160203"
"40833","160203007","Caasinan","16","1602","160203"
"40834","160203009","Cabinet","16","1602","160203"
"40835","160203010","Calamba","16","1602","160203"
"40836","160203011","Calibunan","16","1602","160203"
"40837","160203012","Comagascas","16","1602","160203"
"40838","160203013","Concepcion","16","1602","160203"
"40839","160203014","Del Pilar","16","1602","160203"
"40840","160203016","Katugasan","16","1602","160203"
"40841","160203017","Kauswagan","16","1602","160203"
"40842","160203018","La Union","16","1602","160203"
"40843","160203019","Mabini","16","1602","160203"
"40844","160203021","Poblacion 1","16","1602","160203"
"40845","160203022","Poblacion 10","16","1602","160203"
"40846","160203023","Poblacion 11","16","1602","160203"
"40847","160203024","Poblacion 12","16","1602","160203"
"40848","160203025","Poblacion 2","16","1602","160203"
"40849","160203026","Poblacion 3","16","1602","160203"
"40850","160203027","Poblacion 4","16","1602","160203"
"40851","160203028","Poblacion 5","16","1602","160203"
"40852","160203029","Poblacion 6","16","1602","160203"
"40853","160203030","Poblacion 7","16","1602","160203"
"40854","160203031","Poblacion 8","16","1602","160203"
"40855","160203032","Poblacion 9","16","1602","160203"
"40856","160203033","Puting Bato","16","1602","160203"
"40857","160203037","Sanghan","16","1602","160203"
"40858","160203038","Soriano","16","1602","160203"
"40859","160203040","Tolosa","16","1602","160203"
"40860","160203041","Mahaba","16","1602","160203"
"40861","160204001","Cahayagan","16","1602","160204"
"40862","160204002","Gosoon","16","1602","160204"
"40863","160204004","Manoligao","16","1602","160204"
"40864","160204009","Poblacion (Carmen)","16","1602","160204"
"40865","160204010","Rojales","16","1602","160204"
"40866","160204011","San Agustin","16","1602","160204"
"40867","160204012","Tagcatong","16","1602","160204"
"40868","160204014","Vinapor","16","1602","160204"
"40869","160205001","Baleguian","16","1602","160205"
"40870","160205002","Bangonay","16","1602","160205"
"40871","160205003","A. Beltran (Camalig)","16","1602","160205"
"40872","160205004","Bunga","16","1602","160205"
"40873","160205005","Colorado","16","1602","160205"
"40874","160205006","Cuyago","16","1602","160205"
"40875","160205007","Libas","16","1602","160205"
"40876","160205008","Magdagooc","16","1602","160205"
"40877","160205009","Magsaysay","16","1602","160205"
"40878","160205010","Maraiging","16","1602","160205"
"40879","160205011","Poblacion (Jabonga)","16","1602","160205"
"40880","160205012","San Jose","16","1602","160205"
"40881","160205013","San Pablo","16","1602","160205"
"40882","160205014","San Vicente","16","1602","160205"
"40883","160205015","Santo Niño","16","1602","160205"
"40884","160206001","Bangayan","16","1602","160206"
"40885","160206002","Canaway","16","1602","160206"
"40886","160206003","Hinimbangan","16","1602","160206"
"40887","160206004","Jaliobong","16","1602","160206"
"40888","160206005","Mahayahay","16","1602","160206"
"40889","160206006","Poblacion","16","1602","160206"
"40890","160206007","San Isidro","16","1602","160206"
"40891","160206008","San Roque","16","1602","160206"
"40892","160206009","Sangay","16","1602","160206"
"40893","160206010","Crossing","16","1602","160206"
"40894","160206011","Songkoy","16","1602","160206"
"40895","160207001","Ambacon","16","1602","160207"
"40896","160207002","Bonifacio","16","1602","160207"
"40897","160207003","Consorcia","16","1602","160207"
"40898","160207004","Katipunan","16","1602","160207"
"40899","160207005","Lingayao","16","1602","160207"
"40900","160207006","Malicato","16","1602","160207"
"40901","160207007","Maningalao","16","1602","160207"
"40902","160207008","Marcos Calo","16","1602","160207"
"40903","160207009","Mat-i","16","1602","160207"
"40904","160207010","Pinana-an","16","1602","160207"
"40905","160207011","Poblacion","16","1602","160207"
"40906","160207013","San Isidro","16","1602","160207"
"40907","160207014","Tinucoran","16","1602","160207"
"40908","160207015","Balungagan","16","1602","160207"
"40909","160207016","Eduardo G. Montilla (Camboayon)","16","1602","160207"
"40910","160207017","Durian","16","1602","160207"
"40911","160207018","Ibuan","16","1602","160207"
"40912","160207019","Rosario","16","1602","160207"
"40913","160207020","San Roque","16","1602","160207"
"40914","160207021","Casiklan","16","1602","160207"
"40915","160208001","Buhang","16","1602","160208"
"40916","160208002","Caloc-an","16","1602","160208"
"40917","160208003","Guiasan","16","1602","160208"
"40918","160208005","Poblacion","16","1602","160208"
"40919","160208008","Taod-oy","16","1602","160208"
"40920","160208009","Marcos","16","1602","160208"
"40921","160208010","Santo Niño","16","1602","160208"
"40922","160208011","Santo Rosario","16","1602","160208"
"40923","160209001","Aclan","16","1602","160209"
"40924","160209002","Amontay","16","1602","160209"
"40925","160209004","Ata-atahon","16","1602","160209"
"40926","160209005","Camagong","16","1602","160209"
"40927","160209006","Cubi-cubi","16","1602","160209"
"40928","160209007","Culit","16","1602","160209"
"40929","160209008","Jaguimitan","16","1602","160209"
"40930","160209009","Kinabjangan","16","1602","160209"
"40931","160209010","Barangay 1 (Pob.)","16","1602","160209"
"40932","160209011","Barangay 2 (Pob.)","16","1602","160209"
"40933","160209012","Barangay 3 (Pob.)","16","1602","160209"
